table_catalog,table_schema,table_name,column_name,ordinal_position,column_default,full_data_type,data_type
npc_nih_lakehouse_uat,gold,cgb_dim_status_in_employment,STATUS_IN_EMPLOYMENT_ID,0,null,bigint,LONG
npc_nih_lakehouse_uat,gold,cgb_dim_status_in_employment,STATUS_IN_EMPLOYMENT_EN,1,null,string,STRING
npc_nih_lakehouse_uat,gold,cgb_dim_status_in_employment,STATUS_IN_EMPLOYMENT_AR,2,null,string,STRING
npc_nih_lakehouse_uat,gold,cgb_fact_cgb_employee,GLD_CGB_EMPLOYEE_ID,0,null,bigint,LONG
npc_nih_lakehouse_uat,gold,cgb_fact_cgb_employee,SLVR_CGB_EMPLOYEE_ID,1,null,bigint,LONG
npc_nih_lakehouse_uat,gold,cgb_fact_cgb_employee,BRNZ_CGB_EMPLOYEE_ID,2,null,bigint,LONG
npc_nih_lakehouse_uat,gold,cgb_fact_cgb_employee,QID,3,null,string,STRING
npc_nih_lakehouse_uat,gold,cgb_fact_cgb_employee,BIRTH_DATE_ID,4,null,bigint,LONG
npc_nih_lakehouse_uat,gold,cgb_fact_cgb_employee,GENDER_ID,5,null,string,STRING
npc_nih_lakehouse_uat,gold,cgb_fact_cgb_employee,MARITAL_STATUS_ID,6,null,string,STRING
npc_nih_lakehouse_uat,gold,cgb_fact_cgb_employee,MAIN_OCCUPATION,7,null,string,STRING
npc_nih_lakehouse_uat,gold,cgb_fact_cgb_employee,JOB_START_DATE_ID,8,null,bigint,LONG
npc_nih_lakehouse_uat,gold,cgb_fact_cgb_employee,JOB_END_DATE_ID,9,null,bigint,LONG
npc_nih_lakehouse_uat,gold,cgb_fact_cgb_employee,COUNTRY_ID,10,null,string,STRING
npc_nih_lakehouse_uat,gold,cgb_fact_cgb_employee,EDUCATION_LEVEL_ID,11,null,string,STRING
npc_nih_lakehouse_uat,gold,cgb_fact_cgb_employee,STATUS_IN_EMPLOYMENT_ID,12,null,string,STRING
npc_nih_lakehouse_uat,gold,cgb_fact_cgb_employee,MAWARED_FLAG,13,null,boolean,BOOLEAN
npc_nih_lakehouse_uat,gold,cgb_fact_cgb_employee,PIPELINE_RUN_ID,14,null,string,STRING
npc_nih_lakehouse_uat,gold,cgb_fact_cgb_employee,PIPELINE_TRIGGER_ID,15,null,string,STRING
npc_nih_lakehouse_uat,gold,cgb_fact_cgb_employee,PIPELINE_TRIGGER_TIME,16,null,timestamp,TIMESTAMP
npc_nih_lakehouse_uat,gold,cgb_fact_cgb_employee,PIPELINE_TRIGGERED_BY_PIPELINE_RUN_ID,17,null,string,STRING
npc_nih_lakehouse_uat,gold,cgb_fact_cgb_employee,PIPELINE_NAME,18,null,string,STRING
npc_nih_lakehouse_uat,gold,cgb_fact_cgb_employee,ADF_PERIOD,19,null,string,STRING
npc_nih_lakehouse_uat,gold,dim_country,COUNTRY_ID,0,null,bigint,LONG
npc_nih_lakehouse_uat,gold,dim_country,COUNTRY_ISO_CODE,1,null,string,STRING
npc_nih_lakehouse_uat,gold,dim_country,COUNTRY_NAME_EN,2,null,string,STRING
npc_nih_lakehouse_uat,gold,dim_country,NATIONALITY_EN,3,null,string,STRING
npc_nih_lakehouse_uat,gold,dim_country,CURRENCY_CODE,4,null,string,STRING
npc_nih_lakehouse_uat,gold,dim_country,CURRENCY_EN,5,null,string,STRING
npc_nih_lakehouse_uat,gold,dim_country,REGION_EN,6,null,string,STRING
npc_nih_lakehouse_uat,gold,dim_country,GCC,7,null,boolean,BOOLEAN
npc_nih_lakehouse_uat,gold,dim_country,FLAG_URL,8,null,string,STRING
npc_nih_lakehouse_uat,gold,dim_country,COUNTRY_NAME_AR,9,null,string,STRING
npc_nih_lakehouse_uat,gold,dim_country,NATIONALITY_AR,10,null,string,STRING
npc_nih_lakehouse_uat,gold,dim_country,REGION_AR,11,null,string,STRING
npc_nih_lakehouse_uat,gold,dim_date,DATE_ID,0,null,bigint,LONG
npc_nih_lakehouse_uat,gold,dim_date,DATE,1,null,date,DATE
npc_nih_lakehouse_uat,gold,dim_date,INTEGER_DATE,2,null,int,INT
npc_nih_lakehouse_uat,gold,dim_date,MONTH_NUMBER,3,null,int,INT
npc_nih_lakehouse_uat,gold,dim_date,MONTH_NAME,4,null,string,STRING
npc_nih_lakehouse_uat,gold,dim_date,MONTH_NAME_AR,5,null,string,STRING
npc_nih_lakehouse_uat,gold,dim_date,QUARTER_NAME,6,null,string,STRING
npc_nih_lakehouse_uat,gold,dim_date,QUARTER_NAME_AR,7,null,string,STRING
npc_nih_lakehouse_uat,gold,dim_date,QUARTER_NUMBER,8,null,int,INT
npc_nih_lakehouse_uat,gold,dim_date,QUARTER_YEAR,9,null,string,STRING
npc_nih_lakehouse_uat,gold,dim_date,WEEK_MONTH,10,null,int,INT
npc_nih_lakehouse_uat,gold,dim_date,WEEK_IN_YEAR,11,null,int,INT
npc_nih_lakehouse_uat,gold,dim_date,YEAR_MONTH,12,null,string,STRING
npc_nih_lakehouse_uat,gold,dim_date,START_DATE_OF_MONTH,13,null,date,DATE
npc_nih_lakehouse_uat,gold,dim_date,END_DATE_OF_MONTH,14,null,date,DATE
npc_nih_lakehouse_uat,gold,dim_date,YEAR,15,null,int,INT
npc_nih_lakehouse_uat,gold,dim_education_level,GLD_LABOR_FORCE_EDUCATION_LEVEL_ID,0,null,bigint,LONG
npc_nih_lakehouse_uat,gold,dim_education_level,SLVR_LABOR_FORCE_EDUCATION_LEVEL_ID,1,null,bigint,LONG
npc_nih_lakehouse_uat,gold,dim_education_level,BRNZ_LABOR_FORCE_EDUCATION_LEVEL_ID,2,null,bigint,LONG
npc_nih_lakehouse_uat,gold,dim_education_level,EDUCATION_LEVEL_ID,3,null,string,STRING
npc_nih_lakehouse_uat,gold,dim_education_level,EDUCATION_LEVEL_0_EN,4,null,string,STRING
npc_nih_lakehouse_uat,gold,dim_education_level,EDUCATION_LEVEL_0_AR,5,null,string,STRING
npc_nih_lakehouse_uat,gold,dim_education_level,EDUCATION_LEVEL_1_EN,6,null,string,STRING
npc_nih_lakehouse_uat,gold,dim_education_level,EDUCATION_LEVEL_1_AR,7,null,string,STRING
npc_nih_lakehouse_uat,gold,dim_education_level,SKILL_LEVEL_EN,8,null,string,STRING
npc_nih_lakehouse_uat,gold,dim_education_level,SKILL_LEVEL_AR,9,null,string,STRING
npc_nih_lakehouse_uat,gold,dim_education_level,PIPELINE_RUN_ID,10,null,string,STRING
npc_nih_lakehouse_uat,gold,dim_education_level,PIPELINE_TRIGGER_ID,11,null,string,STRING
npc_nih_lakehouse_uat,gold,dim_education_level,PIPELINE_TRIGGER_TIME,12,null,timestamp,TIMESTAMP
npc_nih_lakehouse_uat,gold,dim_education_level,PIPELINE_TRIGGERED_BY_PIPELINE_RUN_ID,13,null,string,STRING
npc_nih_lakehouse_uat,gold,dim_education_level,PIPELINE_NAME,14,null,string,STRING
npc_nih_lakehouse_uat,gold,dim_education_level,ADF_PERIOD,15,null,string,STRING
npc_nih_lakehouse_uat,gold,dim_entities,ENTITY_ID,0,null,bigint,LONG
npc_nih_lakehouse_uat,gold,dim_entities,ENTITY_EN,1,null,string,STRING
npc_nih_lakehouse_uat,gold,dim_establishment_sector,GLD_LABOR_FORCE_ESTABLISHMENT_SECTOR_ID,0,null,bigint,LONG
npc_nih_lakehouse_uat,gold,dim_establishment_sector,SLVR_LABOR_FORCE_ESTABLISHMENT_SECTOR_ID,1,null,bigint,LONG
npc_nih_lakehouse_uat,gold,dim_establishment_sector,BRNZ_LABOR_FORCE_ESTABLISHMENT_SECTOR_ID,2,null,bigint,LONG
npc_nih_lakehouse_uat,gold,dim_establishment_sector,ESTABLISHMENT_SECTOR_ID,3,null,string,STRING
npc_nih_lakehouse_uat,gold,dim_establishment_sector,ESTABLISHMENT_SECTOR_EN,4,null,string,STRING
npc_nih_lakehouse_uat,gold,dim_establishment_sector,ESTABLISHMENT_SECTOR_AR,5,null,string,STRING
npc_nih_lakehouse_uat,gold,dim_establishment_sector,PIPELINE_RUN_ID,6,null,string,STRING
npc_nih_lakehouse_uat,gold,dim_establishment_sector,PIPELINE_TRIGGER_ID,7,null,string,STRING
npc_nih_lakehouse_uat,gold,dim_establishment_sector,PIPELINE_TRIGGER_TIME,8,null,timestamp,TIMESTAMP
npc_nih_lakehouse_uat,gold,dim_establishment_sector,PIPELINE_TRIGGERED_BY_PIPELINE_RUN_ID,9,null,string,STRING
npc_nih_lakehouse_uat,gold,dim_establishment_sector,PIPELINE_NAME,10,null,string,STRING
npc_nih_lakehouse_uat,gold,dim_establishment_sector,ADF_PERIOD,11,null,string,STRING
npc_nih_lakehouse_uat,gold,dim_gender,GLD_LABOR_FORCE_GENDER_ID,0,null,bigint,LONG
npc_nih_lakehouse_uat,gold,dim_gender,SLVR_LABOR_FORCE_GENDER_ID,1,null,bigint,LONG
npc_nih_lakehouse_uat,gold,dim_gender,BRNZ_LABOR_FORCE_GENDER_ID,2,null,bigint,LONG
npc_nih_lakehouse_uat,gold,dim_gender,GENDER_ID,3,null,string,STRING
npc_nih_lakehouse_uat,gold,dim_gender,GENDER_EN,4,null,string,STRING
npc_nih_lakehouse_uat,gold,dim_gender,GENDER_AR,5,null,string,STRING
npc_nih_lakehouse_uat,gold,dim_gender,PIPELINE_RUN_ID,6,null,string,STRING
npc_nih_lakehouse_uat,gold,dim_gender,PIPELINE_TRIGGER_ID,7,null,string,STRING
npc_nih_lakehouse_uat,gold,dim_gender,PIPELINE_TRIGGER_TIME,8,null,timestamp,TIMESTAMP
npc_nih_lakehouse_uat,gold,dim_gender,PIPELINE_TRIGGERED_BY_PIPELINE_RUN_ID,9,null,string,STRING
npc_nih_lakehouse_uat,gold,dim_gender,PIPELINE_NAME,10,null,string,STRING
npc_nih_lakehouse_uat,gold,dim_gender,ADF_PERIOD,11,null,string,STRING
npc_nih_lakehouse_uat,gold,dim_indicators,INDICATOR_ID,0,null,double,DOUBLE
npc_nih_lakehouse_uat,gold,dim_indicators,INDICATOR_NAME,1,null,string,STRING
npc_nih_lakehouse_uat,gold,dim_indicators,INDICATOR_SECTOR,2,null,string,STRING
npc_nih_lakehouse_uat,gold,dim_indicators,INDICATOR_DEFINITION,3,null,string,STRING
npc_nih_lakehouse_uat,gold,dim_indicators,CALCULATION_METHODOLOGY,4,null,string,STRING
npc_nih_lakehouse_uat,gold,dim_indicators,SOURCE_TYPE,5,null,string,STRING
npc_nih_lakehouse_uat,gold,dim_indicators,FREQUENCY_OF_MEASUREMENT,6,null,string,STRING
npc_nih_lakehouse_uat,gold,dim_indicators,INDICATOR_SOURCE_ENTITY,7,null,string,STRING
npc_nih_lakehouse_uat,gold,dim_indicators,EARLIEST_DATE_WHERE_QATAR_IS_AVAILABLE,8,null,bigint,LONG
npc_nih_lakehouse_uat,gold,dim_indicators,OVERLAP_WITH_NDS3,9,null,string,STRING
npc_nih_lakehouse_uat,gold,dim_indicators,LINK_TO_SOURCE,10,null,string,STRING
npc_nih_lakehouse_uat,gold,dim_indicators,PILLAR_MAPPING,11,null,string,STRING
npc_nih_lakehouse_uat,gold,dim_indicators,OUTCOME_MAPPING,12,null,string,STRING
npc_nih_lakehouse_uat,gold,dim_indicators,NATIONAL_DEVELOPMENT_STRATEGY_SECTOR,13,null,string,STRING
npc_nih_lakehouse_uat,gold,dim_indicators,NATIONAL_DEVELOPMENT_STRATEGY_CLUSTER,14,null,string,STRING
npc_nih_lakehouse_uat,gold,dim_indicators,BASELINE_VALUE,15,null,string,STRING
npc_nih_lakehouse_uat,gold,dim_indicators,TARGET_VALUE,16,null,string,STRING
npc_nih_lakehouse_uat,gold,dim_indicators,INDICATOR_MEASUREMENT_UNIT,17,null,string,STRING
npc_nih_lakehouse_uat,gold,dim_indicators,TARGET_VALUE_CLEANSED,18,null,string,STRING
npc_nih_lakehouse_uat,gold,dim_indicators,TARGET_VALUE_NUMERIC,19,null,double,DOUBLE
npc_nih_lakehouse_uat,gold,dim_indicators,LATEST_VALUE_MEASUREMENT_UNIT,20,null,string,STRING
npc_nih_lakehouse_uat,gold,dim_indicators,LATEST_VALUE,21,null,string,STRING
npc_nih_lakehouse_uat,gold,dim_indicators,TREND,22,null,string,STRING
npc_nih_lakehouse_uat,gold,dim_indicators,LAST_UPDATED,23,null,timestamp,TIMESTAMP
npc_nih_lakehouse_uat,gold,dim_indicators,QDTI_SCORE,24,null,string,STRING
npc_nih_lakehouse_uat,gold,dim_indicators,INFOBOX_TOOLTIP,25,null,string,STRING
npc_nih_lakehouse_uat,gold,dim_indicators,SECOND_LATEST_DATE,26,null,string,STRING
npc_nih_lakehouse_uat,gold,dim_indicators,SECOND_LATEST_VALUE,27,null,string,STRING
npc_nih_lakehouse_uat,gold,dim_indicators,NUMBER_OF_COUNTRIES,28,null,bigint,LONG
npc_nih_lakehouse_uat,gold,dim_indicators,TREND_DIRECTION,29,null,string,STRING
npc_nih_lakehouse_uat,gold,dim_indicators,LATEST_DATE_WHERE_QATAR_IS_AVAILABLE,30,null,string,STRING
npc_nih_lakehouse_uat,gold,dim_indicators,INDICATOR_NAME_AR,31,null,string,STRING
npc_nih_lakehouse_uat,gold,dim_indicators,INDICATOR_DEFINITION_AR,32,null,string,STRING
npc_nih_lakehouse_uat,gold,dim_indicators,INDICATOR_SECTOR_AR,33,null,string,STRING
npc_nih_lakehouse_uat,gold,dim_indicators,SOURCE_TYPE_AR,34,null,string,STRING
npc_nih_lakehouse_uat,gold,dim_indicators,FREQUENCY_OF_MEASUREMENT_AR,35,null,string,STRING
npc_nih_lakehouse_uat,gold,dim_indicators,INDICATOR_SOURCE_ENTITY_AR,36,null,string,STRING
npc_nih_lakehouse_uat,gold,dim_indicators,PILLAR_MAPPING_AR,37,null,string,STRING
npc_nih_lakehouse_uat,gold,dim_indicators,OUTCOME_MAPPING_AR,38,null,string,STRING
npc_nih_lakehouse_uat,gold,dim_indicators,NATIONAL_DEVELOPMENT_STRATEGY_SECTOR_AR,39,null,string,STRING
npc_nih_lakehouse_uat,gold,dim_indicators,NATIONAL_DEVELOPMENT_STRATEGY_CLUSTER_AR,40,null,string,STRING
npc_nih_lakehouse_uat,gold,dim_indicators,TARGET_VALUE_AR,41,null,string,STRING
npc_nih_lakehouse_uat,gold,dim_indicators,INDICATOR_MEASUREMENT_UNIT_AR,42,null,string,STRING
npc_nih_lakehouse_uat,gold,dim_indicators,LATEST_VALUE_MEASUREMENT_UNIT_AR,43,null,string,STRING
npc_nih_lakehouse_uat,gold,dim_indicators,QDTI_DESCRIPTION_EN,44,null,string,STRING
npc_nih_lakehouse_uat,gold,dim_indicators,QDTI_DESCRIPTION_AR,45,null,string,STRING
npc_nih_lakehouse_uat,gold,dim_indicators,IS_QPULSE,46,null,boolean,BOOLEAN
npc_nih_lakehouse_uat,gold,dim_indicators,TARGET_YEAR,47,null,bigint,LONG
npc_nih_lakehouse_uat,gold,dim_marital_status,MARITAL_STATUS_ID,0,null,bigint,LONG
npc_nih_lakehouse_uat,gold,dim_marital_status,MARITAL_STATUS_EN,1,null,string,STRING
npc_nih_lakehouse_uat,gold,dim_marital_status,MARITAL_STATUS_AR,2,null,string,STRING
npc_nih_lakehouse_uat,gold,gac_fact_time_to_import_and_export,GLD_IMP_EXP_TIME_ID,0,null,bigint,LONG
npc_nih_lakehouse_uat,gold,gac_fact_time_to_import_and_export,SLVR_IMP_EXP_TIME_ID,1,null,bigint,LONG
npc_nih_lakehouse_uat,gold,gac_fact_time_to_import_and_export,BRNZ_IMP_EXP_TIME_ID,2,null,bigint,LONG
npc_nih_lakehouse_uat,gold,gac_fact_time_to_import_and_export,DATE_ID,3,null,bigint,LONG
npc_nih_lakehouse_uat,gold,gac_fact_time_to_import_and_export,TIME_HOURS,4,null,double,DOUBLE
npc_nih_lakehouse_uat,gold,gac_fact_time_to_import_and_export,CATEGORY_EN,5,null,string,STRING
npc_nih_lakehouse_uat,gold,gac_fact_time_to_import_and_export,CATEGORY_AR,6,null,string,STRING
npc_nih_lakehouse_uat,gold,gac_fact_time_to_import_and_export,PIPELINE_RUN_ID,7,null,string,STRING
npc_nih_lakehouse_uat,gold,gac_fact_time_to_import_and_export,PIPELINE_TRIGGER_ID,8,null,string,STRING
npc_nih_lakehouse_uat,gold,gac_fact_time_to_import_and_export,PIPELINE_TRIGGER_TIME,9,null,timestamp,TIMESTAMP
npc_nih_lakehouse_uat,gold,gac_fact_time_to_import_and_export,PIPELINE_TRIGGERED_BY_PIPELINE_RUN_ID,10,null,string,STRING
npc_nih_lakehouse_uat,gold,gac_fact_time_to_import_and_export,PIPELINE_NAME,11,null,string,STRING
npc_nih_lakehouse_uat,gold,gac_fact_time_to_import_and_export,ADF_PERIOD,12,null,string,STRING
npc_nih_lakehouse_uat,gold,grsia_fact_grsia_data,GLD_GRSIA_DATA_ID,0,null,bigint,LONG
npc_nih_lakehouse_uat,gold,grsia_fact_grsia_data,SLVR_GRSIA_DATA_ID,1,null,bigint,LONG
npc_nih_lakehouse_uat,gold,grsia_fact_grsia_data,BRNZ_GRSIA_DATA_ID,2,null,bigint,LONG
npc_nih_lakehouse_uat,gold,grsia_fact_grsia_data,QID,3,null,string,STRING
npc_nih_lakehouse_uat,gold,grsia_fact_grsia_data,HIRE_DATE_ID,4,null,bigint,LONG
npc_nih_lakehouse_uat,gold,grsia_fact_grsia_data,HIRE_END_DATE_ID,5,null,bigint,LONG
npc_nih_lakehouse_uat,gold,grsia_fact_grsia_data,ESTABLISHMENT_SECTOR_ID,6,null,string,STRING
npc_nih_lakehouse_uat,gold,grsia_fact_grsia_data,COUNTRY_ID,7,null,string,STRING
npc_nih_lakehouse_uat,gold,grsia_fact_grsia_data,ESTABLISHMENT_NAME_AR,8,null,string,STRING
npc_nih_lakehouse_uat,gold,grsia_fact_grsia_data,ACTIVITY_AR,9,null,string,STRING
npc_nih_lakehouse_uat,gold,grsia_fact_grsia_data,EMPLOYER_AR,10,null,string,STRING
npc_nih_lakehouse_uat,gold,grsia_fact_grsia_data,BIRTH_DATE_ID,11,null,bigint,LONG
npc_nih_lakehouse_uat,gold,grsia_fact_grsia_data,GENDER_ID,12,null,string,STRING
npc_nih_lakehouse_uat,gold,grsia_fact_grsia_data,JOB_START_DATE_ID,13,null,bigint,LONG
npc_nih_lakehouse_uat,gold,grsia_fact_grsia_data,PIPELINE_RUN_ID,14,null,string,STRING
npc_nih_lakehouse_uat,gold,grsia_fact_grsia_data,PIPELINE_TRIGGER_ID,15,null,string,STRING
npc_nih_lakehouse_uat,gold,grsia_fact_grsia_data,PIPELINE_TRIGGER_TIME,16,null,timestamp,TIMESTAMP
npc_nih_lakehouse_uat,gold,grsia_fact_grsia_data,PIPELINE_TRIGGERED_BY_PIPELINE_RUN_ID,17,null,string,STRING
npc_nih_lakehouse_uat,gold,grsia_fact_grsia_data,PIPELINE_NAME,18,null,string,STRING
npc_nih_lakehouse_uat,gold,grsia_fact_grsia_data,ADF_PERIOD,19,null,string,STRING
npc_nih_lakehouse_uat,gold,hmc_dim_visit_type,VISIT_TYPE_ID,0,null,int,INT
npc_nih_lakehouse_uat,gold,hmc_dim_visit_type,VISIT_TYPE_EN,1,null,string,STRING
npc_nih_lakehouse_uat,gold,hmc_dim_visit_type,VISIT_TYPE_AR,2,null,string,STRING
npc_nih_lakehouse_uat,gold,hmc_fact_hmc_revenue,GLD_HMC_REVENUE_ID,0,null,bigint,LONG
npc_nih_lakehouse_uat,gold,hmc_fact_hmc_revenue,SLVR_HMC_REVENUE_ID,1,null,bigint,LONG
npc_nih_lakehouse_uat,gold,hmc_fact_hmc_revenue,BRNZ_HMC_REVENUE_ID,2,null,bigint,LONG
npc_nih_lakehouse_uat,gold,hmc_fact_hmc_revenue,DATE_ID,3,null,bigint,LONG
npc_nih_lakehouse_uat,gold,hmc_fact_hmc_revenue,VISIT_TYPE_ID,4,null,string,STRING
npc_nih_lakehouse_uat,gold,hmc_fact_hmc_revenue,VISITORS_SUBCATEGORY_EN,5,null,string,STRING
npc_nih_lakehouse_uat,gold,hmc_fact_hmc_revenue,VISITORS_SUBCATEGORY_AR,6,null,string,STRING
npc_nih_lakehouse_uat,gold,hmc_fact_hmc_revenue,TOTAL_REVENUE_QAR,7,null,double,DOUBLE
npc_nih_lakehouse_uat,gold,hmc_fact_hmc_revenue,PIPELINE_RUN_ID,8,null,string,STRING
npc_nih_lakehouse_uat,gold,hmc_fact_hmc_revenue,PIPELINE_TRIGGER_ID,9,null,string,STRING
npc_nih_lakehouse_uat,gold,hmc_fact_hmc_revenue,PIPELINE_TRIGGER_TIME,10,null,timestamp,TIMESTAMP
npc_nih_lakehouse_uat,gold,hmc_fact_hmc_revenue,PIPELINE_TRIGGERED_BY_PIPELINE_RUN_ID,11,null,string,STRING
npc_nih_lakehouse_uat,gold,hmc_fact_hmc_revenue,PIPELINE_NAME,12,null,string,STRING
npc_nih_lakehouse_uat,gold,hmc_fact_hmc_revenue,ADF_PERIOD,13,null,string,STRING
npc_nih_lakehouse_uat,gold,hmc_fact_hmc_visitors,GLD_HMC_VISITORS_ID,0,null,bigint,LONG
npc_nih_lakehouse_uat,gold,hmc_fact_hmc_visitors,SLVR_HMC_VISITORS_ID,1,null,bigint,LONG
npc_nih_lakehouse_uat,gold,hmc_fact_hmc_visitors,BRNZ_HMC_VISITORS_ID,2,null,bigint,LONG
npc_nih_lakehouse_uat,gold,hmc_fact_hmc_visitors,DATE_ID,3,null,bigint,LONG
npc_nih_lakehouse_uat,gold,hmc_fact_hmc_visitors,VISIT_TYPE_ID,4,null,string,STRING
npc_nih_lakehouse_uat,gold,hmc_fact_hmc_visitors,VISITORS_SUBCATEGORY_EN,5,null,string,STRING
npc_nih_lakehouse_uat,gold,hmc_fact_hmc_visitors,VISITORS_SUBCATEGORY_AR,6,null,string,STRING
npc_nih_lakehouse_uat,gold,hmc_fact_hmc_visitors,TOTAL_VISITORS,7,null,bigint,LONG
npc_nih_lakehouse_uat,gold,hmc_fact_hmc_visitors,UNIQUE_VISITORS,8,null,bigint,LONG
npc_nih_lakehouse_uat,gold,hmc_fact_hmc_visitors,PIPELINE_RUN_ID,9,null,string,STRING
npc_nih_lakehouse_uat,gold,hmc_fact_hmc_visitors,PIPELINE_TRIGGER_ID,10,null,string,STRING
npc_nih_lakehouse_uat,gold,hmc_fact_hmc_visitors,PIPELINE_TRIGGER_TIME,11,null,timestamp,TIMESTAMP
npc_nih_lakehouse_uat,gold,hmc_fact_hmc_visitors,PIPELINE_TRIGGERED_BY_PIPELINE_RUN_ID,12,null,string,STRING
npc_nih_lakehouse_uat,gold,hmc_fact_hmc_visitors,PIPELINE_NAME,13,null,string,STRING
npc_nih_lakehouse_uat,gold,hmc_fact_hmc_visitors,ADF_PERIOD,14,null,string,STRING
npc_nih_lakehouse_uat,gold,indicator_historical_info,INDICATOR_ID,0,null,double,DOUBLE
npc_nih_lakehouse_uat,gold,indicator_historical_info,KPI_VALUE,1,null,string,STRING
npc_nih_lakehouse_uat,gold,indicator_historical_info,KPI_TIME_PERIOD,2,null,string,STRING
npc_nih_lakehouse_uat,gold,indicator_historical_info,MODIFIED_TIME,3,null,timestamp,TIMESTAMP
npc_nih_lakehouse_uat,gold,intl_fact_air_transport_freight,GLD_AIR_TRANSPORT_FREIGHT_ID,0,null,bigint,LONG
npc_nih_lakehouse_uat,gold,intl_fact_air_transport_freight,SLVR_AIR_TRANSPORT_FREIGHT_ID,1,null,bigint,LONG
npc_nih_lakehouse_uat,gold,intl_fact_air_transport_freight,BRNZ_AIR_TRANSPORT_FREIGHT_ID,2,null,bigint,LONG
npc_nih_lakehouse_uat,gold,intl_fact_air_transport_freight,COUNTRY_ID,3,null,int,INT
npc_nih_lakehouse_uat,gold,intl_fact_air_transport_freight,DATE_ID,4,null,int,INT
npc_nih_lakehouse_uat,gold,intl_fact_air_transport_freight,INDICATOR_ID,5,null,int,INT
npc_nih_lakehouse_uat,gold,intl_fact_air_transport_freight,YEAR,6,null,int,INT
npc_nih_lakehouse_uat,gold,intl_fact_air_transport_freight,VALUE,7,null,double,DOUBLE
npc_nih_lakehouse_uat,gold,intl_fact_air_transport_freight,PIPELINE_RUN_ID,8,null,string,STRING
npc_nih_lakehouse_uat,gold,intl_fact_air_transport_freight,PIPELINE_TRIGGER_ID,9,null,string,STRING
npc_nih_lakehouse_uat,gold,intl_fact_air_transport_freight,PIPELINE_TRIGGER_TIME,10,null,timestamp,TIMESTAMP
npc_nih_lakehouse_uat,gold,intl_fact_air_transport_freight,PIPELINE_TRIGGERED_BY_PIPELINE_RUN_ID,11,null,string,STRING
npc_nih_lakehouse_uat,gold,intl_fact_air_transport_freight,PIPELINE_NAME,12,null,string,STRING
npc_nih_lakehouse_uat,gold,intl_fact_air_transport_freight,ADF_PERIOD,13,null,string,STRING
npc_nih_lakehouse_uat,gold,intl_fact_air_transport_freight,PREVIOUS_VALUE,14,null,double,DOUBLE
